anomaly_degree	feats	parameter_id	tpr	fpr	study	site_scoring_method	company
0,5	lof	Alanine Aminotransferase	0,316666667	0,003846154	STUDY2	ks	BI
0,5	lof	Creatinine	0,5	0,024615385	STUDY2	ks	BI
0,5	lof	Systolic Blood Pressure	0,466666667	0,00078125	STUDY2	ks	BI
0,5	lof	Weight	0,433333333	0,0078125	STUDY2	ks	BI
0,5	range	Alanine Aminotransferase	0,033333333	0	STUDY2	ks	BI
0,5	range	Creatinine	0,516666667	0	STUDY2	ks	BI
0,5	range	Systolic Blood Pressure	0,683333333	0	STUDY2	ks	BI
0,5	range	Weight	0,683333333	0,00078125	STUDY2	ks	BI
0,5	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY2	ks	BI
0,5	unique_value_count_relative	Creatinine	0,016666667	0	STUDY2	ks	BI
0,5	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY2	ks	BI
0,5	unique_value_count_relative	Weight	0	0	STUDY2	ks	BI
0,75	average	Alanine Aminotransferase	0,366666667	0,009230769	STUDY2	ks	BI
0,75	average	Creatinine	0,766666667	0	STUDY2	ks	BI
0,75	average	Systolic Blood Pressure	0,916666667	0	STUDY2	ks	BI
0,75	average	Weight	0,65	0	STUDY2	ks	BI
0,75	sd	Alanine Aminotransferase	0,35	0	STUDY2	ks	BI
0,75	sd	Creatinine	0,55	0,000769231	STUDY2	ks	BI
0,75	sd	Systolic Blood Pressure	0,7	0	STUDY2	ks	BI
0,75	sd	Weight	0,55	0	STUDY2	ks	BI
0,75	autocorr	Alanine Aminotransferase	0,05	0,000769231	STUDY2	ks	BI
0,75	autocorr	Creatinine	0,116666667	0,000769231	STUDY2	ks	BI
0,75	autocorr	Systolic Blood Pressure	0,283333333	0	STUDY2	ks	BI
0,75	autocorr	Weight	0	0	STUDY2	ks	BI
0,75	lof	Alanine Aminotransferase	0,366666667	0,006923077	STUDY2	ks	BI
0,75	lof	Creatinine	0,683333333	0,028461538	STUDY2	ks	BI
0,75	lof	Systolic Blood Pressure	0,616666667	0	STUDY2	ks	BI
0,75	lof	Weight	0,616666667	0,009375	STUDY2	ks	BI
0,75	range	Alanine Aminotransferase	0,133333333	0,001538462	STUDY2	ks	BI
0,75	range	Creatinine	0,583333333	0,000769231	STUDY2	ks	BI
0,75	range	Systolic Blood Pressure	0,616666667	0	STUDY2	ks	BI
0,75	range	Weight	0,633333333	0	STUDY2	ks	BI
0,75	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY2	ks	BI
0,75	unique_value_count_relative	Creatinine	0,016666667	0	STUDY2	ks	BI
0,75	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY2	ks	BI
0,75	unique_value_count_relative	Weight	0	0	STUDY2	ks	BI
1	average	Alanine Aminotransferase	0,466666667	0,01	STUDY2	ks	BI
1	average	Creatinine	0,85	0	STUDY2	ks	BI
1	average	Systolic Blood Pressure	0,85	0	STUDY2	ks	BI
1	average	Weight	0,733333333	0	STUDY2	ks	BI
1	sd	Alanine Aminotransferase	0,333333333	0,000769231	STUDY2	ks	BI
1	sd	Creatinine	0,566666667	0	STUDY2	ks	BI
1	sd	Systolic Blood Pressure	0,7	0,00078125	STUDY2	ks	BI
1	sd	Weight	0,733333333	0	STUDY2	ks	BI
1	autocorr	Alanine Aminotransferase	0,05	0,000769231	STUDY2	ks	BI
1	autocorr	Creatinine	0,033333333	0	STUDY2	ks	BI
1	autocorr	Systolic Blood Pressure	0,25	0	STUDY2	ks	BI
1	autocorr	Weight	0	0,00078125	STUDY2	ks	BI
1	lof	Alanine Aminotransferase	0,316666667	0,004615385	STUDY2	ks	BI
1	lof	Creatinine	0,716666667	0,026923077	STUDY2	ks	BI
1	lof	Systolic Blood Pressure	0,616666667	0,00078125	STUDY2	ks	BI
1	lof	Weight	0,55	0,01015625	STUDY2	ks	BI
1	range	Alanine Aminotransferase	0,15	0,000769231	STUDY2	ks	BI
1	range	Creatinine	0,65	0,000769231	STUDY2	ks	BI
1	range	Systolic Blood Pressure	0,55	0,00078125	STUDY2	ks	BI
1	range	Weight	0,7	0	STUDY2	ks	BI
1	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY2	ks	BI
1	unique_value_count_relative	Creatinine	0	0	STUDY2	ks	BI
1	unique_value_count_relative	Systolic Blood Pressure	0,016666667	0	STUDY2	ks	BI
1	unique_value_count_relative	Weight	0	0	STUDY2	ks	BI
5	average	Alanine Aminotransferase	0,833333333	0,011538462	STUDY2	ks	BI
5	average	Creatinine	0,9	0,000769231	STUDY2	ks	BI
5	average	Systolic Blood Pressure	0,816666667	0	STUDY2	ks	BI
5	average	Weight	0,833333333	0	STUDY2	ks	BI
5	sd	Alanine Aminotransferase	0,583333333	0	STUDY2	ks	BI
5	sd	Creatinine	0,683333333	0,000769231	STUDY2	ks	BI
5	sd	Systolic Blood Pressure	0,683333333	0,00078125	STUDY2	ks	BI
5	sd	Weight	0,633333333	0,00078125	STUDY2	ks	BI
5	autocorr	Alanine Aminotransferase	0,05	0	STUDY2	ks	BI
5	autocorr	Creatinine	0,15	0	STUDY2	ks	BI
5	autocorr	Systolic Blood Pressure	0,266666667	0	STUDY2	ks	BI
5	autocorr	Weight	0	0	STUDY2	ks	BI
5	lof	Alanine Aminotransferase	0,466666667	0,008461538	STUDY2	ks	BI
5	lof	Creatinine	0,733333333	0,030769231	STUDY2	ks	BI
5	lof	Systolic Blood Pressure	0,683333333	0,0015625	STUDY2	ks	BI
5	lof	Weight	0,766666667	0,01328125	STUDY2	ks	BI
5	range	Alanine Aminotransferase	0,583333333	0,000769231	STUDY2	ks	BI
5	range	Creatinine	0,516666667	0	STUDY2	ks	BI
5	range	Systolic Blood Pressure	0,7	0	STUDY2	ks	BI
5	range	Weight	0,716666667	0,0015625	STUDY2	ks	BI
5	unique_value_count_relative	Alanine Aminotransferase	0,683333333	0,001538462	STUDY2	ks	BI
5	unique_value_count_relative	Creatinine	0,65	0,001538462	STUDY2	ks	BI
5	unique_value_count_relative	Systolic Blood Pressure	0,65	0,00078125	STUDY2	ks	BI
5	unique_value_count_relative	Weight	0,716666667	0,00078125	STUDY2	ks	BI
10	average	Alanine Aminotransferase	0,816666667	0,011538462	STUDY2	ks	BI
10	average	Creatinine	0,816666667	0	STUDY2	ks	BI
10	average	Systolic Blood Pressure	0,766666667	0	STUDY2	ks	BI
10	average	Weight	0,783333333	0	STUDY2	ks	BI
10	sd	Alanine Aminotransferase	0,666666667	0,000769231	STUDY2	ks	BI
10	sd	Creatinine	0,633333333	0	STUDY2	ks	BI
10	sd	Systolic Blood Pressure	0,716666667	0,00078125	STUDY2	ks	BI
10	sd	Weight	0,716666667	0,00078125	STUDY2	ks	BI
10	autocorr	Alanine Aminotransferase	0,066666667	0,001538462	STUDY2	ks	BI
10	autocorr	Creatinine	0,066666667	0	STUDY2	ks	BI
10	autocorr	Systolic Blood Pressure	0,283333333	0	STUDY2	ks	BI
10	autocorr	Weight	0	0	STUDY2	ks	BI
10	lof	Alanine Aminotransferase	0,533333333	0,010769231	STUDY2	ks	BI
10	lof	Creatinine	0,816666667	0,035384615	STUDY2	ks	BI
10	lof	Systolic Blood Pressure	0,833333333	0,00234375	STUDY2	ks	BI
10	lof	Weight	0,766666667	0,01171875	STUDY2	ks	BI
10	range	Alanine Aminotransferase	0,5	0	STUDY2	ks	BI
10	range	Creatinine	0,5	0	STUDY2	ks	BI
10	range	Systolic Blood Pressure	0,783333333	0,00078125	STUDY2	ks	BI
10	range	Weight	0,85	0	STUDY2	ks	BI
10	unique_value_count_relative	Alanine Aminotransferase	0,583333333	0,001538462	STUDY2	ks	BI
10	unique_value_count_relative	Creatinine	0,65	0,000769231	STUDY2	ks	BI
10	unique_value_count_relative	Systolic Blood Pressure	0,716666667	0,00078125	STUDY2	ks	BI
10	unique_value_count_relative	Weight	0,75	0,00078125	STUDY2	ks	BI
0	average	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0	average	Creatinine	0	0	STUDY3	ks	BI
0	average	Systolic Blood Pressure	0	0	STUDY3	ks	BI
0	average	Weight	0	0	STUDY3	ks	BI
0	sd	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0	sd	Creatinine	0	0	STUDY3	ks	BI
0	sd	Systolic Blood Pressure	0	0	STUDY3	ks	BI
0	sd	Weight	0	0	STUDY3	ks	BI
0	autocorr	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0	autocorr	Creatinine	0	0	STUDY3	ks	BI
0	autocorr	Systolic Blood Pressure	0	0	STUDY3	ks	BI
0	autocorr	Weight	0	0	STUDY3	ks	BI
0	lof	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0	lof	Creatinine	0	0	STUDY3	ks	BI
0	lof	Systolic Blood Pressure	0	0	STUDY3	ks	BI
0	lof	Weight	0	0	STUDY3	ks	BI
0	range	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0	range	Creatinine	0	0,001136364	STUDY3	ks	BI
0	range	Systolic Blood Pressure	0,016666667	0	STUDY3	ks	BI
0	range	Weight	0	0	STUDY3	ks	BI
0	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0	unique_value_count_relative	Creatinine	0	0	STUDY3	ks	BI
0	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY3	ks	BI
0	unique_value_count_relative	Weight	0	0	STUDY3	ks	BI
0,25	average	Alanine Aminotransferase	0,016666667	0	STUDY3	ks	BI
0,25	average	Creatinine	0,083333333	0	STUDY3	ks	BI
0,25	average	Systolic Blood Pressure	0,466666667	0	STUDY3	ks	BI
0,25	average	Weight	0,183333333	0	STUDY3	ks	BI
0,25	sd	Alanine Aminotransferase	0,016666667	0,001136364	STUDY3	ks	BI
0,25	sd	Creatinine	0,316666667	0	STUDY3	ks	BI
0,25	sd	Systolic Blood Pressure	0,5	0	STUDY3	ks	BI
0,25	sd	Weight	0,383333333	0	STUDY3	ks	BI
0,25	autocorr	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0,25	autocorr	Creatinine	0,05	0	STUDY3	ks	BI
0,25	autocorr	Systolic Blood Pressure	0,016666667	0	STUDY3	ks	BI
0,25	autocorr	Weight	0,016666667	0	STUDY3	ks	BI
0,25	lof	Alanine Aminotransferase	0,083333333	0	STUDY3	ks	BI
0,25	lof	Creatinine	0,083333333	0	STUDY3	ks	BI
0,25	lof	Systolic Blood Pressure	0,1	0	STUDY3	ks	BI
0,25	lof	Weight	0,116666667	0	STUDY3	ks	BI
0,25	range	Alanine Aminotransferase	0	0,002272727	STUDY3	ks	BI
0,25	range	Creatinine	0,15	0	STUDY3	ks	BI
0,25	range	Systolic Blood Pressure	0,133333333	0	STUDY3	ks	BI
0,25	range	Weight	0,4	0	STUDY3	ks	BI
0,25	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0,25	unique_value_count_relative	Creatinine	0	0	STUDY3	ks	BI
0,25	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY3	ks	BI
0,25	unique_value_count_relative	Weight	0	0	STUDY3	ks	BI
0,5	average	Alanine Aminotransferase	0,083333333	0	STUDY3	ks	BI
0,5	average	Creatinine	0,4	0	STUDY3	ks	BI
0,5	average	Systolic Blood Pressure	0,766666667	0,00125	STUDY3	ks	BI
0,5	average	Weight	0,55	0	STUDY3	ks	BI
0,5	sd	Alanine Aminotransferase	0,133333333	0	STUDY3	ks	BI
0,5	sd	Creatinine	0,45	0,001136364	STUDY3	ks	BI
0,5	sd	Systolic Blood Pressure	0,366666667	0	STUDY3	ks	BI
0,5	sd	Weight	0,383333333	0,00125	STUDY3	ks	BI
0,5	autocorr	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0,5	autocorr	Creatinine	0,083333333	0,001136364	STUDY3	ks	BI
0,5	autocorr	Systolic Blood Pressure	0,05	0	STUDY3	ks	BI
0,5	autocorr	Weight	0	0	STUDY3	ks	BI
0,5	lof	Alanine Aminotransferase	0,133333333	0	STUDY3	ks	BI
0,5	lof	Creatinine	0,216666667	0	STUDY3	ks	BI
0,5	lof	Systolic Blood Pressure	0,333333333	0	STUDY3	ks	BI
0,5	lof	Weight	0,266666667	0,00125	STUDY3	ks	BI
0,5	range	Alanine Aminotransferase	0	0,001136364	STUDY3	ks	BI
0,5	range	Creatinine	0,333333333	0	STUDY3	ks	BI
0,5	range	Systolic Blood Pressure	0,35	0,00125	STUDY3	ks	BI
0,5	range	Weight	0,383333333	0,00125	STUDY3	ks	BI
0,5	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0,5	unique_value_count_relative	Creatinine	0	0	STUDY3	ks	BI
0,5	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY3	ks	BI
0,5	unique_value_count_relative	Weight	0	0	STUDY3	ks	BI
0,75	average	Alanine Aminotransferase	0,116666667	0	STUDY3	ks	BI
0,75	average	Creatinine	0,616666667	0	STUDY3	ks	BI
0,75	average	Systolic Blood Pressure	0,816666667	0	STUDY3	ks	BI
0,75	average	Weight	0,666666667	0	STUDY3	ks	BI
0,75	sd	Alanine Aminotransferase	0,216666667	0,002272727	STUDY3	ks	BI
0,75	sd	Creatinine	0,333333333	0	STUDY3	ks	BI
0,75	sd	Systolic Blood Pressure	0,316666667	0,00125	STUDY3	ks	BI
0,75	sd	Weight	0,283333333	0	STUDY3	ks	BI
0,75	autocorr	Alanine Aminotransferase	0	0,001136364	STUDY3	ks	BI
0,75	autocorr	Creatinine	0,133333333	0	STUDY3	ks	BI
0,75	autocorr	Systolic Blood Pressure	0,066666667	0	STUDY3	ks	BI
0,75	autocorr	Weight	0,016666667	0	STUDY3	ks	BI
0,75	lof	Alanine Aminotransferase	0,083333333	0	STUDY3	ks	BI
0,75	lof	Creatinine	0,283333333	0	STUDY3	ks	BI
0,75	lof	Systolic Blood Pressure	0,316666667	0,00125	STUDY3	ks	BI
0,75	lof	Weight	0,2	0	STUDY3	ks	BI
0,75	range	Alanine Aminotransferase	0,083333333	0	STUDY3	ks	BI
0,75	range	Creatinine	0,383333333	0	STUDY3	ks	BI
0,75	range	Systolic Blood Pressure	0,35	0	STUDY3	ks	BI
0,75	range	Weight	0,35	0	STUDY3	ks	BI
0,75	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY3	ks	BI
0,75	unique_value_count_relative	Creatinine	0	0	STUDY3	ks	BI
0,75	unique_value_count_relative	Systolic Blood Pressure	0,016666667	0	STUDY3	ks	BI
0,75	unique_value_count_relative	Weight	0	0	STUDY3	ks	BI
1	average	Alanine Aminotransferase	0,366666667	0	STUDY3	ks	BI
1	average	Creatinine	0,75	0	STUDY3	ks	BI
1	average	Systolic Blood Pressure	0,866666667	0	STUDY3	ks	BI
1	average	Weight	0,816666667	0	STUDY3	ks	BI
1	sd	Alanine Aminotransferase	0,316666667	0	STUDY3	ks	BI
1	sd	Creatinine	0,35	0,002272727	STUDY3	ks	BI
1	sd	Systolic Blood Pressure	0,4	0	STUDY3	ks	BI
1	sd	Weight	0,4	0,0025	STUDY3	ks	BI
1	autocorr	Alanine Aminotransferase	0,016666667	0	STUDY3	ks	BI
1	autocorr	Creatinine	0,083333333	0,001136364	STUDY3	ks	BI
1	autocorr	Systolic Blood Pressure	0,083333333	0	STUDY3	ks	BI
1	autocorr	Weight	0,016666667	0,00125	STUDY3	ks	BI
1	lof	Alanine Aminotransferase	0,216666667	0,001136364	STUDY3	ks	BI
1	lof	Creatinine	0,35	0	STUDY3	ks	BI
1	lof	Systolic Blood Pressure	0,4	0	STUDY3	ks	BI
1	lof	Weight	0,466666667	0,00125	STUDY3	ks	BI
1	range	Alanine Aminotransferase	0,166666667	0,001136364	STUDY3	ks	BI
1	range	Creatinine	0,283333333	0	STUDY3	ks	BI
1	range	Systolic Blood Pressure	0,3	0	STUDY3	ks	BI
1	range	Weight	0,366666667	0,00125	STUDY3	ks	BI
1	unique_value_count_relative	Alanine Aminotransferase	0,066666667	0	STUDY3	ks	BI
1	unique_value_count_relative	Creatinine	0	0	STUDY3	ks	BI
1	unique_value_count_relative	Systolic Blood Pressure	0,016666667	0,00125	STUDY3	ks	BI
1	unique_value_count_relative	Weight	0,016666667	0	STUDY3	ks	BI
5	average	Alanine Aminotransferase	0,666666667	0	STUDY3	ks	BI
5	average	Creatinine	0,833333333	0	STUDY3	ks	BI
5	average	Systolic Blood Pressure	0,8	0	STUDY3	ks	BI
5	average	Weight	0,8	0	STUDY3	ks	BI
5	sd	Alanine Aminotransferase	0,316666667	0,001136364	STUDY3	ks	BI
5	sd	Creatinine	0,383333333	0	STUDY3	ks	BI
5	sd	Systolic Blood Pressure	0,316666667	0	STUDY3	ks	BI
5	sd	Weight	0,4	0	STUDY3	ks	BI
5	autocorr	Alanine Aminotransferase	0,016666667	0	STUDY3	ks	BI
5	autocorr	Creatinine	0,066666667	0	STUDY3	ks	BI
5	autocorr	Systolic Blood Pressure	0,116666667	0	STUDY3	ks	BI
5	autocorr	Weight	0,016666667	0	STUDY3	ks	BI
5	lof	Alanine Aminotransferase	0,35	0,001136364	STUDY3	ks	BI
5	lof	Creatinine	0,583333333	0	STUDY3	ks	BI
5	lof	Systolic Blood Pressure	0,716666667	0,0025	STUDY3	ks	BI
5	lof	Weight	0,6	0	STUDY3	ks	BI
5	range	Alanine Aminotransferase	0,333333333	0,002272727	STUDY3	ks	BI
5	range	Creatinine	0,333333333	0	STUDY3	ks	BI
5	range	Systolic Blood Pressure	0,533333333	0,00125	STUDY3	ks	BI
5	range	Weight	0,45	0	STUDY3	ks	BI
5	unique_value_count_relative	Alanine Aminotransferase	0,316666667	0,001136364	STUDY3	ks	BI
5	unique_value_count_relative	Creatinine	0,366666667	0	STUDY3	ks	BI
5	unique_value_count_relative	Systolic Blood Pressure	0,416666667	0,00125	STUDY3	ks	BI
5	unique_value_count_relative	Weight	0,283333333	0	STUDY3	ks	BI
10	average	Alanine Aminotransferase	0,833333333	0	STUDY3	ks	BI
10	average	Creatinine	0,85	0	STUDY3	ks	BI
10	average	Systolic Blood Pressure	0,816666667	0,0025	STUDY3	ks	BI
10	average	Weight	0,733333333	0	STUDY3	ks	BI
10	sd	Alanine Aminotransferase	0,433333333	0,001136364	STUDY3	ks	BI
10	sd	Creatinine	0,35	0	STUDY3	ks	BI
10	sd	Systolic Blood Pressure	0,35	0	STUDY3	ks	BI
10	sd	Weight	0,333333333	0,0025	STUDY3	ks	BI
10	autocorr	Alanine Aminotransferase	0,016666667	0,001136364	STUDY3	ks	BI
10	autocorr	Creatinine	0,166666667	0	STUDY3	ks	BI
10	autocorr	Systolic Blood Pressure	0,1	0	STUDY3	ks	BI
10	autocorr	Weight	0	0	STUDY3	ks	BI
10	lof	Alanine Aminotransferase	0,233333333	0,002272727	STUDY3	ks	BI
10	lof	Creatinine	0,533333333	0	STUDY3	ks	BI
10	lof	Systolic Blood Pressure	0,6	0	STUDY3	ks	BI
10	lof	Weight	0,466666667	0	STUDY3	ks	BI
10	range	Alanine Aminotransferase	0,383333333	0	STUDY3	ks	BI
10	range	Creatinine	0,416666667	0	STUDY3	ks	BI
10	range	Systolic Blood Pressure	0,45	0,0025	STUDY3	ks	BI
10	range	Weight	0,333333333	0,00125	STUDY3	ks	BI
10	unique_value_count_relative	Alanine Aminotransferase	0,466666667	0	STUDY3	ks	BI
10	unique_value_count_relative	Creatinine	0,416666667	0,002272727	STUDY3	ks	BI
10	unique_value_count_relative	Systolic Blood Pressure	0,45	0	STUDY3	ks	BI
10	unique_value_count_relative	Weight	0,466666667	0,0025	STUDY3	ks	BI
0	average	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0	average	Creatinine	0	0	STUDY4	ks	BI
0	average	Systolic Blood Pressure	0	0	STUDY4	ks	BI
0	average	Weight	0	0	STUDY4	ks	BI
0	sd	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0	sd	Creatinine	0	0	STUDY4	ks	BI
0	sd	Systolic Blood Pressure	0	0	STUDY4	ks	BI
0	sd	Weight	0	0	STUDY4	ks	BI
0	autocorr	Alanine Aminotransferase	0	0,000246305	STUDY4	ks	BI
0	autocorr	Creatinine	0	0	STUDY4	ks	BI
0	autocorr	Systolic Blood Pressure	0	0	STUDY4	ks	BI
0	autocorr	Weight	0	0	STUDY4	ks	BI
0	lof	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0	lof	Creatinine	0	0	STUDY4	ks	BI
0	lof	Systolic Blood Pressure	0	0	STUDY4	ks	BI
0	lof	Weight	0	0	STUDY4	ks	BI
0	range	Alanine Aminotransferase	0	0,000246305	STUDY4	ks	BI
0	range	Creatinine	0	0	STUDY4	ks	BI
0	range	Systolic Blood Pressure	0	0	STUDY4	ks	BI
0	range	Weight	0	0	STUDY4	ks	BI
0	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0	unique_value_count_relative	Creatinine	0	0	STUDY4	ks	BI
0	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY4	ks	BI
0	unique_value_count_relative	Weight	0	0	STUDY4	ks	BI
0,25	average	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0,25	average	Creatinine	0,016666667	0	STUDY4	ks	BI
0,25	average	Systolic Blood Pressure	0,45	0	STUDY4	ks	BI
0,25	average	Weight	0,05	0	STUDY4	ks	BI
0,25	sd	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0,25	sd	Creatinine	0,25	0,000492611	STUDY4	ks	BI
0,25	sd	Systolic Blood Pressure	0,383333333	0	STUDY4	ks	BI
0,25	sd	Weight	0,383333333	0	STUDY4	ks	BI
0,25	autocorr	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0,25	autocorr	Creatinine	0	0	STUDY4	ks	BI
0,25	autocorr	Systolic Blood Pressure	0,016666667	0	STUDY4	ks	BI
0,25	autocorr	Weight	0	0	STUDY4	ks	BI
0,25	lof	Alanine Aminotransferase	0	0,000246305	STUDY4	ks	BI
0,25	lof	Creatinine	0,083333333	0	STUDY4	ks	BI
0,25	lof	Systolic Blood Pressure	0,133333333	0	STUDY4	ks	BI
0,25	lof	Weight	0,1	0	STUDY4	ks	BI
0,25	range	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0,25	range	Creatinine	0,016666667	0	STUDY4	ks	BI
0,25	range	Systolic Blood Pressure	0,066666667	0	STUDY4	ks	BI
0,25	range	Weight	0,083333333	0	STUDY4	ks	BI
0,25	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0,25	unique_value_count_relative	Creatinine	0	0	STUDY4	ks	BI
0,25	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY4	ks	BI
0,25	unique_value_count_relative	Weight	0	0	STUDY4	ks	BI
0,5	average	Alanine Aminotransferase	0,033333333	0	STUDY4	ks	BI
0,5	average	Creatinine	0,133333333	0	STUDY4	ks	BI
0,5	average	Systolic Blood Pressure	0,833333333	0,001237624	STUDY4	ks	BI
0,5	average	Weight	0,35	0	STUDY4	ks	BI
0,5	sd	Alanine Aminotransferase	0,183333333	0,000246305	STUDY4	ks	BI
0,5	sd	Creatinine	0,466666667	0,002463054	STUDY4	ks	BI
0,5	sd	Systolic Blood Pressure	0,616666667	0	STUDY4	ks	BI
0,5	sd	Weight	0,416666667	0,000247525	STUDY4	ks	BI
0,5	autocorr	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0,5	autocorr	Creatinine	0,033333333	0	STUDY4	ks	BI
0,5	autocorr	Systolic Blood Pressure	0,05	0	STUDY4	ks	BI
0,5	autocorr	Weight	0	0	STUDY4	ks	BI
0,5	lof	Alanine Aminotransferase	0,216666667	0,000246305	STUDY4	ks	BI
0,5	lof	Creatinine	0,466666667	0	STUDY4	ks	BI
0,5	lof	Systolic Blood Pressure	0,45	0	STUDY4	ks	BI
0,5	lof	Weight	0,383333333	0	STUDY4	ks	BI
0,5	range	Alanine Aminotransferase	0	0,000492611	STUDY4	ks	BI
0,5	range	Creatinine	0,15	0,000985222	STUDY4	ks	BI
0,5	range	Systolic Blood Pressure	0,35	0	STUDY4	ks	BI
0,5	range	Weight	0,083333333	0	STUDY4	ks	BI
0,5	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0,5	unique_value_count_relative	Creatinine	0	0	STUDY4	ks	BI
0,5	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY4	ks	BI
0,5	unique_value_count_relative	Weight	0	0	STUDY4	ks	BI
0,75	average	Alanine Aminotransferase	0,15	0	STUDY4	ks	BI
0,75	average	Creatinine	0,35	0	STUDY4	ks	BI
0,75	average	Systolic Blood Pressure	0,866666667	0,002970297	STUDY4	ks	BI
0,75	average	Weight	0,7	0	STUDY4	ks	BI
0,75	sd	Alanine Aminotransferase	0,216666667	0	STUDY4	ks	BI
0,75	sd	Creatinine	0,533333333	0,00270936	STUDY4	ks	BI
0,75	sd	Systolic Blood Pressure	0,583333333	0,000247525	STUDY4	ks	BI
0,75	sd	Weight	0,483333333	0	STUDY4	ks	BI
0,75	autocorr	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0,75	autocorr	Creatinine	0,033333333	0	STUDY4	ks	BI
0,75	autocorr	Systolic Blood Pressure	0,066666667	0	STUDY4	ks	BI
0,75	autocorr	Weight	0	0	STUDY4	ks	BI
0,75	lof	Alanine Aminotransferase	0,233333333	0,000246305	STUDY4	ks	BI
0,75	lof	Creatinine	0,416666667	0	STUDY4	ks	BI
0,75	lof	Systolic Blood Pressure	0,466666667	0	STUDY4	ks	BI
0,75	lof	Weight	0,383333333	0	STUDY4	ks	BI
0,75	range	Alanine Aminotransferase	0,033333333	0	STUDY4	ks	BI
0,75	range	Creatinine	0,333333333	0,002463054	STUDY4	ks	BI
0,75	range	Systolic Blood Pressure	0,416666667	0,000247525	STUDY4	ks	BI
0,75	range	Weight	0,2	0	STUDY4	ks	BI
0,75	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY4	ks	BI
0,75	unique_value_count_relative	Creatinine	0	0	STUDY4	ks	BI
0,75	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY4	ks	BI
0,75	unique_value_count_relative	Weight	0	0	STUDY4	ks	BI
1	average	Alanine Aminotransferase	0,233333333	0	STUDY4	ks	BI
1	average	Creatinine	0,433333333	0	STUDY4	ks	BI
1	average	Systolic Blood Pressure	0,95	0,003712871	STUDY4	ks	BI
1	average	Weight	0,733333333	0	STUDY4	ks	BI
1	sd	Alanine Aminotransferase	0,366666667	0,000246305	STUDY4	ks	BI
1	sd	Creatinine	0,533333333	0,00270936	STUDY4	ks	BI
1	sd	Systolic Blood Pressure	0,583333333	0	STUDY4	ks	BI
1	sd	Weight	0,416666667	0	STUDY4	ks	BI
1	autocorr	Alanine Aminotransferase	0,016666667	0	STUDY4	ks	BI
1	autocorr	Creatinine	0,05	0	STUDY4	ks	BI
1	autocorr	Systolic Blood Pressure	0,083333333	0	STUDY4	ks	BI
1	autocorr	Weight	0	0	STUDY4	ks	BI
1	lof	Alanine Aminotransferase	0,283333333	0	STUDY4	ks	BI
1	lof	Creatinine	0,35	0	STUDY4	ks	BI
1	lof	Systolic Blood Pressure	0,55	0	STUDY4	ks	BI
1	lof	Weight	0,533333333	0	STUDY4	ks	BI
1	range	Alanine Aminotransferase	0,083333333	0	STUDY4	ks	BI
1	range	Creatinine	0,466666667	0,003448276	STUDY4	ks	BI
1	range	Systolic Blood Pressure	0,5	0,000247525	STUDY4	ks	BI
1	range	Weight	0,233333333	0	STUDY4	ks	BI
